TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.google.javascript.jscomp.ReferenceCollectingCallback$ReferenceCollection,METHOD,0.0,2,0
com.google.javascript.jscomp.ReferenceCollectingCallback$ReferenceCollection,METHOD,0.0,2,0
com.google.javascript.jscomp.ReferenceCollectingCallback$ReferenceCollection,METHOD,0.0,2,0
com.google.javascript.jscomp.ReferenceCollectingCallback$ReferenceCollection,LINE,0.0,11,0
